Unnamed: 0,battleTime,arena.id,gameMode.id,average.startingTrophies,winner.tag,winner.startingTrophies,winner.trophyChange,winner.crowns,winner.kingTowerHitPoints,winner.princessTowersHitPoints,winner.clan.tag,winner.clan.badgeId,loser.tag,loser.startingTrophies,loser.trophyChange,loser.crowns,loser.kingTowerHitPoints,loser.clan.tag,loser.clan.badgeId,loser.princessTowersHitPoints,tournamentTag,winner.card1.id,winner.card1.level,winner.card2.id,winner.card2.level,winner.card3.id,winner.card3.level,winner.card4.id,winner.card4.level,winner.card5.id,winner.card5.level,winner.card6.id,winner.card6.level,winner.card7.id,winner.card7.level,winner.card8.id,winner.card8.level,winner.cards.list,winner.totalcard.level,winner.troop.count,winner.structure.count,winner.spell.count,winner.common.count,winner.rare.count,winner.epic.count,winner.legendary.count,winner.elixir.average,loser.card1.id,loser.card1.level,loser.card2.id,loser.card2.level,loser.card3.id,loser.card3.level,loser.card4.id,loser.card4.level,loser.card5.id,loser.card5.level,loser.card6.id,loser.card6.level,loser.card7.id,loser.card7.level,loser.card8.id,loser.card8.level,loser.cards.list,loser.totalcard.level,loser.troop.count,loser.structure.count,loser.spell.count,loser.common.count,loser.rare.count,loser.epic.count,loser.legendary.count,loser.elixir.average
1787,2020-12-31 21:49:30+00:00,54000050.0,72000006.0,5443.5,#80JG2C0V8,5449.0,29.0,2.0,5832.0,[1571],#29UV9YCG,16000002.0,#GQ0VLLJQ,5438.0,-29.0,1.0,2286.0,#28L9G9JR,16000016.0,,,26000004,13,26000045,13,26000006,13,26000010,12,26000046,13,28000014,13,28000012,11,26000001,12,"[26000001, 26000004, 26000006, 26000010, 26000045, 26000046, 28000012, 28000014]",100,6,0,2,2,1,4,1,3.75,26000011,13,28000009,13,26000005,13,26000018,13,26000064,13,28000011,13,26000059,13,27000010,13,"[26000005, 26000011, 26000018, 26000059, 26000064, 27000010, 28000009, 28000011]",104,5,1,2,2,4,1,1,3.625
1788,2020-12-31 21:49:31+00:00,54000050.0,72000006.0,5099.5,#992CQPPQ,5106.0,28.0,2.0,5538.0,[1010],#PPP9J8C2,16000078.0,#C8V8UR2R,5093.0,-28.0,1.0,4472.0,#89QYJY2,16000164.0,,,28000011,13,26000006,13,26000017,13,26000016,13,27000001,12,26000004,12,28000001,13,28000005,13,"[26000004, 26000006, 26000016, 26000017, 27000001, 28000001, 28000005, 28000011]",102,4,1,3,1,2,4,1,4.5,26000015,13,28000011,13,26000056,13,27000010,13,26000018,13,26000001,13,28000000,13,26000047,13,"[26000001, 26000015, 26000018, 26000047, 26000056, 27000010, 28000000, 28000011]",104,5,1,2,2,3,2,1,3.875
1789,2020-12-31 21:49:34+00:00,54000050.0,72000006.0,5795.0,#29P9QGJ9C,5778.0,32.0,1.0,5263.0,"[164, 1808]",#929092,16000013.0,#2UGLQYJ9J,5812.0,-32.0,0.0,5263.0,#P9C2P8P2,16000015.0,[2645],,26000030,13,26000010,13,26000000,13,28000011,13,27000003,13,26000021,13,28000000,13,26000042,13,"[26000000, 26000010, 26000021, 26000030, 26000042, 27000003, 28000000, 28000011]",104,5,1,2,3,3,0,2,3.0,27000006,13,26000044,13,28000011,13,28000000,13,26000019,12,26000030,13,26000038,13,27000008,13,"[26000019, 26000030, 26000038, 26000044, 27000006, 27000008, 28000000, 28000011]",103,4,2,2,3,2,2,1,3.125
1790,2020-12-31 21:49:34+00:00,54000050.0,72000006.0,4560.0,#PL2R2V9L0,4561.0,29.0,1.0,5304.0,"[2057, 3346]",#9VR9QP8Y,16000107.0,#YYR2889RC,4559.0,-29.0,0.0,4199.0,#YGQPGQ8C,16000014.0,[2786],,28000000,11,27000010,13,26000015,13,26000062,12,26000012,12,26000016,12,26000051,12,26000011,13,"[26000011, 26000012, 26000015, 26000016, 26000051, 26000062, 27000010, 28000000]",98,6,1,1,0,3,3,2,4.125,28000011,10,26000018,11,26000006,13,26000037,11,28000008,12,26000055,11,26000014,11,28000002,9,"[26000006, 26000014, 26000018, 26000037, 26000055, 28000002, 28000008, 28000011]",88,5,0,3,1,2,2,3,3.75
1791,2020-12-31 21:49:37+00:00,54000050.0,72000006.0,6023.0,#8LQGLJLYY,6003.0,33.0,1.0,5832.0,"[2038, 2666]",#YGU28VC2,16000004.0,#200U8UYG,6043.0,-33.0,0.0,5832.0,#9PV2GY0,16000061.0,[2207],,28000011,13,27000003,13,26000000,13,26000041,13,26000026,13,28000004,13,28000003,13,26000030,13,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",104,4,1,3,3,2,1,2,3.25,26000006,13,26000049,13,26000061,13,26000020,13,26000044,13,26000032,13,26000010,13,28000001,13,"[26000006, 26000010, 26000020, 26000032, 26000044, 26000049, 26000061, 28000001]",104,7,0,1,3,0,3,2,3.375
1792,2020-12-31 21:49:37+00:00,54000050.0,72000006.0,6034.0,#J9UURCC,6050.0,27.0,1.0,5687.0,"[1839, 588]",#9P9Y8VPL,16000162.0,#2YLGLJJQ,6018.0,-27.0,0.0,5692.0,#YRP9CQL8,16000076.0,[1438],,26000000,13,28000012,13,26000032,13,26000062,13,27000004,13,26000058,13,26000019,13,28000011,13,"[26000000, 26000019, 26000032, 26000058, 26000062, 27000004, 28000011, 28000012]",104,5,1,2,2,1,2,3,2.875,26000026,13,27000003,13,26000030,13,26000000,13,26000041,13,28000004,13,28000003,13,28000011,13,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",104,4,1,3,3,2,1,2,3.25
1793,2020-12-31 21:49:38+00:00,54000050.0,72000006.0,5532.5,#2PULR2QR,5532.0,30.0,2.0,5832.0,[3668],#2PVRGQRU,16000090.0,#P8GJU2Y28,5533.0,-30.0,1.0,4420.0,#292LJ80,16000166.0,,,26000020,13,28000013,13,26000057,13,26000044,13,26000056,13,26000048,13,26000054,13,28000001,13,"[26000020, 26000044, 26000048, 26000054, 26000056, 26000057, 28000001, 28000013]",104,6,0,2,1,1,5,1,4.0,26000006,13,26000064,13,28000005,13,26000035,13,26000011,13,28000001,13,26000005,13,26000049,13,"[26000005, 26000006, 26000011, 26000035, 26000049, 26000064, 28000001, 28000005]",104,6,0,2,4,1,2,1,3.5
1794,2020-12-31 21:49:40+00:00,54000050.0,72000006.0,5089.0,#90VQ00VC,5088.0,30.0,1.0,5832.0,"[724, 336]",#80QUPVRP,16000030.0,#8RJQYY9R,5090.0,-30.0,0.0,926.0,#YU2UPCP,16000172.0,[3286],,26000009,13,26000015,13,26000039,13,26000048,13,26000018,13,28000007,13,28000012,13,28000015,13,"[26000009, 26000015, 26000018, 26000039, 26000048, 28000007, 28000012, 28000015]",104,5,0,3,0,2,5,1,4.25,26000038,13,26000021,13,27000000,13,28000003,13,26000014,13,26000030,13,26000010,13,28000011,13,"[26000010, 26000014, 26000021, 26000030, 26000038, 27000000, 28000003, 28000011]",104,5,1,2,3,4,0,1,2.875
1795,2020-12-31 21:49:41+00:00,54000050.0,72000006.0,5004.0,#GCU2Q22G,5016.0,27.0,1.0,5051.0,"[1669, 1492]",#29GY0C28,16000112.0,#8C22VY9,4992.0,-27.0,0.0,5051.0,#CUGY9QL,16000001.0,[147],,26000059,13,26000047,13,26000037,12,26000015,13,27000012,13,28000001,13,26000001,13,28000000,13,"[26000001, 26000015, 26000037, 26000047, 26000059, 27000012, 28000000, 28000001]",103,5,1,2,3,3,1,1,4.25,26000011,13,26000059,13,28000000,13,26000017,13,26000025,13,27000006,13,28000008,13,26000018,13,"[26000011, 26000017, 26000018, 26000025, 26000059, 27000006, 28000000, 28000008]",104,5,1,2,2,5,1,0,3.875
1796,2020-12-31 21:49:41+00:00,54000050.0,72000006.0,5395.0,#PLJYQVJR,5392.0,30.0,1.0,4536.0,"[2145, 3472]",#L2L9GL89,16000024.0,#8Q8QGQ2VV,5398.0,-30.0,0.0,5832.0,#88V2J8LP,16000035.0,[3668],,26000038,13,26000021,13,26000014,13,28000000,13,27000000,13,26000030,13,26000010,13,28000011,13,"[26000010, 26000014, 26000021, 26000030, 26000038, 27000000, 28000000, 28000011]",104,5,1,2,3,4,0,1,2.625,28000008,13,26000016,13,26000037,13,26000032,13,26000056,13,26000055,13,26000049,13,26000041,13,"[26000016, 26000032, 26000037, 26000041, 26000049, 26000055, 26000056, 28000008]",104,7,0,1,3,0,2,3,3.625
1797,2020-12-31 21:49:42+00:00,54000050.0,72000006.0,5475.5,#J9YY8VYC,5456.0,33.0,2.0,5004.0,[566],#PQ009JV,16000020.0,#L2YRCCJ0,5495.0,-33.0,1.0,3487.0,#9Q0CU8G,16000043.0,,,26000060,13,26000019,13,26000056,13,26000005,13,26000041,13,28000001,13,26000033,12,26000022,13,"[26000005, 26000019, 26000022, 26000033, 26000041, 26000056, 26000060, 28000001]",103,7,0,1,5,0,2,1,3.875,26000029,13,26000006,13,28000008,13,26000037,13,26000080,13,28000001,13,26000032,13,26000008,13,"[26000006, 26000008, 26000029, 26000032, 26000037, 26000080, 28000001, 28000008]",104,6,0,2,4,0,1,3,4.125
1798,2020-12-31 21:49:44+00:00,54000050.0,72000006.0,6035.5,#2CQ0RCLUV,6018.0,33.0,3.0,4911.0,"[3668, 1104]",#8YG2CCJP,16000009.0,#YRGJQ82Y,6053.0,-33.0,0.0,,#YY8GCRQ2,16000164.0,,,26000020,13,26000044,13,26000084,13,28000014,13,26000061,13,28000015,13,26000024,13,26000052,13,"[26000020, 26000024, 26000044, 26000052, 26000061, 26000084, 28000014, 28000015]",104,6,0,2,2,2,3,1,3.625,26000003,13,26000034,13,28000010,13,28000001,13,26000012,13,26000048,13,26000049,13,28000017,13,"[26000003, 26000012, 26000034, 26000048, 26000049, 28000001, 28000010, 28000017]",104,5,0,3,3,1,2,2,3.625
1799,2020-12-31 21:49:44+00:00,54000050.0,72000006.0,5097.5,#PCRRUPCQP,5098.0,29.0,3.0,2826.0,,#YCPUVJU9,16000041.0,#YCRLPPU,5097.0,-29.0,2.0,,#PV00V0J8,16000166.0,,,26000055,13,26000058,13,26000049,13,28000001,13,26000032,13,26000016,13,28000008,13,26000044,12,"[26000016, 26000032, 26000044, 26000049, 26000055, 26000058, 28000001, 28000008]",103,6,0,2,3,0,3,2,3.5,26000024,13,27000009,13,26000039,13,28000000,13,26000025,13,26000001,13,28000008,13,26000013,13,"[26000001, 26000013, 26000024, 26000025, 26000039, 27000009, 28000000, 28000008]",104,5,1,2,4,3,1,0,3.375
1800,2020-12-31 21:49:45+00:00,54000050.0,72000006.0,6006.0,#8RC9YYU8V,5994.0,32.0,1.0,5437.0,"[1486, 3404]",#8JCURJ0Y,16000134.0,#2CJQ89J8J,6018.0,-32.0,0.0,5832.0,#GV0U29,16000122.0,[3073],,26000020,13,28000004,13,28000003,13,28000011,13,27000006,13,28000012,13,26000051,13,26000064,13,"[26000020, 26000051, 26000064, 27000006, 28000003, 28000004, 28000011, 28000012]",104,3,1,4,2,1,3,2,4.0,26000055,13,26000006,13,26000042,13,26000005,13,28000000,13,27000003,13,26000012,13,28000011,13,"[26000005, 26000006, 26000012, 26000042, 26000055, 27000003, 28000000, 28000011]",104,5,1,2,1,2,2,3,4.125
1801,2020-12-31 21:49:46+00:00,54000050.0,72000006.0,5740.5,#8U2UR28G,5749.0,28.0,1.0,5832.0,"[1126, 1960]",#9JCLGG9G,16000039.0,#8C000G9J,5732.0,-28.0,0.0,5832.0,#GCP9V8R,16000000.0,[2723],,26000004,13,26000046,13,28000009,13,26000042,13,26000062,13,26000036,13,28000008,13,26000050,13,"[26000004, 26000036, 26000042, 26000046, 26000050, 26000062, 28000008, 28000009]",104,6,0,2,1,1,2,4,3.875,26000049,13,26000017,13,27000003,13,26000055,13,26000012,13,28000011,13,26000024,13,28000008,13,"[26000012, 26000017, 26000024, 26000049, 26000055, 27000003, 28000008, 28000011]",104,5,1,2,3,2,1,2,4.0
1802,2020-12-31 21:49:46+00:00,54000050.0,72000006.0,6210.5,#JYLRR80P,6201.0,31.0,1.0,5832.0,"[3178, 572]",#YLQP99PL,16000028.0,#9020P82G8,6220.0,-31.0,0.0,5601.0,#Y89VR8JL,16000040.0,[3668],,26000009,13,26000080,13,26000048,13,26000015,13,28000012,13,26000032,13,26000035,13,26000063,13,"[26000009, 26000015, 26000032, 26000035, 26000048, 26000063, 26000080, 28000012]",104,7,0,1,1,0,4,3,4.375,26000038,13,26000032,13,26000058,13,26000040,13,26000084,12,26000010,13,26000049,13,28000011,13,"[26000010, 26000032, 26000038, 26000040, 26000049, 26000058, 26000084, 28000011]",103,7,0,1,3,2,1,2,2.0
1803,2020-12-31 21:49:47+00:00,54000050.0,72000006.0,5954.5,#2G0RGQPJV,5971.0,27.0,1.0,5832.0,"[2363, 846]",#2L9R22G,16000168.0,#2J9JVC8L,5938.0,-27.0,0.0,5832.0,#CQV8LQC,16000058.0,[690],,26000015,13,26000006,13,27000003,13,26000012,13,28000000,13,28000006,13,28000002,13,26000042,13,"[26000006, 26000012, 26000015, 26000042, 27000003, 28000000, 28000002, 28000006]",104,4,1,3,0,2,5,1,3.982142857142857,26000040,13,28000004,13,26000041,13,26000012,13,26000026,13,26000024,13,26000049,13,26000055,13,"[26000012, 26000024, 26000026, 26000040, 26000041, 26000049, 26000055, 28000004]",104,7,0,1,3,1,2,2,3.75
1804,2020-12-31 21:49:47+00:00,54000050.0,72000006.0,4975.5,#2UJQPCGY2,4974.0,30.0,2.0,4911.0,[1604],#8L9Y9UP0,16000030.0,#PY8U28JQ8,4977.0,-30.0,1.0,5832.0,#9J8P9YC,16000030.0,,,26000022,13,26000059,13,26000041,13,26000046,13,26000026,13,26000011,13,26000017,13,28000004,13,"[26000011, 26000017, 26000022, 26000026, 26000041, 26000046, 26000059, 28000004]",104,7,0,1,2,3,1,2,3.875,26000018,13,26000048,13,26000062,13,26000020,13,28000001,13,28000004,13,26000011,13,26000013,13,"[26000011, 26000013, 26000018, 26000020, 26000048, 26000062, 28000001, 28000004]",104,6,0,2,2,2,2,2,3.875
1805,2020-12-31 21:49:47+00:00,54000050.0,72000006.0,5229.0,#809GCRLC0,5234.0,29.0,2.0,4276.0,[647],#2PYV00GQ,16000030.0,#PPP2JUPL,5224.0,-29.0,1.0,4242.0,#YCQQUQYL,16000097.0,,,26000055,13,26000021,13,28000008,13,26000049,13,26000001,13,26000041,13,26000064,13,27000010,13,"[26000001, 26000021, 26000041, 26000049, 26000055, 26000064, 27000010, 28000008]",104,6,1,1,5,2,0,1,3.5,28000003,13,27000006,13,26000026,12,28000011,13,26000000,13,26000041,13,26000030,13,28000004,13,"[26000000, 26000026, 26000030, 26000041, 27000006, 28000003, 28000004, 28000011]",103,4,1,3,4,1,1,2,3.125
1806,2020-12-31 21:49:48+00:00,54000050.0,72000006.0,6430.0,#9CULCQ0U0,6439.0,28.0,1.0,4956.0,"[2106, 3089]",#YLQP99PL,16000028.0,#CQ28URY0,6421.0,-28.0,0.0,4383.0,#9CL9LJGP,16000044.0,[941],,27000004,13,28000011,13,28000012,13,26000020,13,26000023,13,26000059,13,28000014,13,26000052,13,"[26000020, 26000023, 26000052, 26000059, 27000004, 28000011, 28000012, 28000014]",104,4,1,3,0,4,2,2,3.75,26000037,13,26000006,13,28000015,13,26000034,13,26000015,13,28000005,13,26000035,13,28000012,13,"[26000006, 26000015, 26000034, 26000035, 26000037, 28000005, 28000012, 28000015]",104,5,0,3,0,0,6,2,3.875
1807,2020-12-31 21:49:48+00:00,54000050.0,72000006.0,4949.0,#9LV2QJ2P,4933.0,32.0,1.0,5832.0,"[3570, 372]",#JRCRRVU,16000044.0,#98Q02CRQY,4965.0,-32.0,0.0,5832.0,#Y9YQRYVY,16000133.0,[3668],,26000049,13,26000028,13,26000003,13,26000036,12,26000041,13,26000022,13,27000007,13,28000008,13,"[26000003, 26000022, 26000028, 26000036, 26000041, 26000049, 27000007, 28000008]",103,6,1,1,4,4,0,0,4.5,26000055,13,26000037,13,26000032,13,26000049,13,28000008,13,26000041,13,26000056,13,26000019,13,"[26000019, 26000032, 26000037, 26000041, 26000049, 26000055, 26000056, 28000008]",104,7,0,1,4,0,1,3,3.25
1808,2020-12-31 21:49:52+00:00,54000050.0,72000006.0,5608.0,#VQV99LGG,5617.0,28.0,1.0,5832.0,"[3668, 1292]",#PLGUPU,16000028.0,#RQG2RP9P,5599.0,-28.0,0.0,5832.0,#YQV0P0UQ,16000081.0,[3345],,27000008,13,27000006,13,28000011,13,26000023,13,28000012,13,26000010,13,26000011,13,28000003,13,"[26000010, 26000011, 26000023, 27000006, 27000008, 28000003, 28000011, 28000012]",104,3,2,3,2,2,2,2,3.625,26000006,13,26000004,13,28000012,12,28000001,12,26000052,13,26000063,13,27000012,13,28000015,13,"[26000004, 26000006, 26000052, 26000063, 27000012, 28000001, 28000012, 28000015]",102,4,1,3,1,2,5,0,4.125
1809,2020-12-31 21:49:53+00:00,54000050.0,72000006.0,5132.0,#YR8LG0RG,5133.0,29.0,1.0,5832.0,"[2628, 3668]",#2YGVRUY,16000077.0,#PUQPGQC9,5131.0,-29.0,0.0,5832.0,#Y988R9YU,16000077.0,[2492],,26000011,13,27000001,13,26000013,13,27000003,13,28000005,13,28000001,13,26000001,13,28000010,13,"[26000001, 26000011, 26000013, 27000001, 27000003, 28000001, 28000005, 28000010]",104,3,2,3,3,3,1,1,4.0,26000003,13,26000012,13,26000006,13,28000008,13,26000026,13,28000002,13,26000005,13,28000000,13,"[26000003, 26000005, 26000006, 26000012, 26000026, 28000000, 28000002, 28000008]",104,5,0,3,2,2,3,1,3.375
1810,2020-12-31 21:49:54+00:00,54000050.0,72000006.0,5906.0,#8YJ9VGY2R,5908.0,29.0,1.0,5832.0,"[795, 3668]",#P0UQPU2G,16000168.0,#VQP0R8PV,5904.0,-29.0,0.0,5832.0,#PV9JGLYJ,16000012.0,[3668],,26000009,13,26000048,13,26000018,13,26000015,13,26000039,13,28000001,13,28000007,13,26000013,13,"[26000009, 26000013, 26000015, 26000018, 26000039, 26000048, 28000001, 28000007]",104,6,0,2,2,2,3,1,4.375,26000048,13,26000039,13,28000007,13,26000009,13,28000001,13,26000018,13,26000016,13,26000049,13,"[26000009, 26000016, 26000018, 26000039, 26000048, 26000049, 28000001, 28000007]",104,6,0,2,2,2,3,1,4.375
1811,2020-12-31 21:49:55+00:00,54000050.0,72000006.0,5302.0,#CR9JPYYV,5317.0,27.0,1.0,5832.0,"[3258, 2260]",#CPVV9QJ,16000077.0,#QJR8PR,5287.0,-27.0,0.0,5832.0,#VYYPYR0,16000076.0,[2408],,26000034,13,28000000,13,27000010,13,27000001,13,28000011,13,26000050,13,26000018,13,26000015,13,"[26000015, 26000018, 26000034, 26000050, 27000001, 27000010, 28000000, 28000011]",104,4,2,2,0,4,2,2,3.875,26000041,13,27000006,13,26000000,13,28000011,13,26000084,13,28000003,13,26000026,13,28000004,13,"[26000000, 26000026, 26000041, 26000084, 27000006, 28000003, 28000004, 28000011]",104,4,1,3,4,1,1,2,3.125
1812,2020-12-31 21:49:55+00:00,54000050.0,72000006.0,5739.0,#PVVCCUUU,5721.0,33.0,1.0,5832.0,"[1449, 3056]",#VC9222,16000028.0,#8UC82UG0,5757.0,-33.0,0.0,5832.0,#8C2LCYY0,16000061.0,[1886],,26000003,13,26000043,13,26000018,13,28000001,13,28000002,13,28000005,13,26000048,13,26000013,13,"[26000003, 26000013, 26000018, 26000043, 26000048, 28000001, 28000002, 28000005]",104,5,0,3,3,2,2,1,3.875,28000004,13,26000026,13,26000030,13,26000041,13,26000000,13,27000003,13,28000011,13,28000003,13,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",104,4,1,3,3,2,1,2,3.25
1813,2020-12-31 21:49:56+00:00,54000050.0,72000006.0,5234.0,#RCV9RPU,5227.0,31.0,3.0,5304.0,"[2954, 3346]",#G20V0Y,16000076.0,#2U0GQGLQY,5241.0,-31.0,0.0,,#2P2GUPC,16000044.0,,,26000001,13,28000004,13,28000008,13,26000003,13,26000017,13,26000033,12,26000041,13,28000012,12,"[26000001, 26000003, 26000017, 26000033, 26000041, 28000004, 28000008, 28000012]",102,5,0,3,3,2,2,1,3.75,26000000,13,28000009,13,27000001,13,26000044,13,28000015,13,28000010,13,26000039,13,28000018,13,"[26000000, 26000039, 26000044, 27000001, 28000009, 28000010, 28000015, 28000018]",104,3,1,4,2,2,3,1,3.625
1814,2020-12-31 21:49:57+00:00,54000050.0,72000006.0,6454.5,#8YGVQ200G,6462.0,28.0,3.0,4469.0,[1132],#L90Y0RP9,16000002.0,#20YLL9JRL,6447.0,-28.0,1.0,,#P0JQ08Y9,16000029.0,,,26000006,13,26000035,13,26000038,13,26000044,13,26000049,13,26000084,12,28000015,13,28000017,13,"[26000006, 26000035, 26000038, 26000044, 26000049, 26000084, 28000015, 28000017]",103,6,0,2,3,1,3,1,2.75,26000004,13,26000042,13,26000046,13,26000050,13,26000036,13,26000005,13,28000009,13,28000008,13,"[26000004, 26000005, 26000036, 26000042, 26000046, 26000050, 28000008, 28000009]",104,6,0,2,2,1,2,3,3.75
1815,2020-12-31 21:49:57+00:00,54000050.0,72000006.0,6211.5,#9PUQLQY,6212.0,29.0,1.0,5832.0,"[3668, 2764]",#P0LLG9RG,16000003.0,#9YV20UR0R,6211.0,-29.0,0.0,4879.0,#2222YJ2R,16000058.0,[3668],,26000000,13,26000019,13,26000064,13,28000011,13,27000002,13,26000010,13,28000012,12,28000014,13,"[26000000, 26000010, 26000019, 26000064, 27000002, 28000011, 28000012, 28000014]",103,4,1,3,5,1,1,1,2.625,26000023,13,26000015,13,27000012,13,26000009,13,28000015,13,28000012,13,28000007,13,26000048,13,"[26000009, 26000015, 26000023, 26000048, 27000012, 28000007, 28000012, 28000015]",104,4,1,3,0,1,5,2,4.25
1816,2020-12-31 21:49:58+00:00,54000050.0,72000006.0,6428.5,#2900GV80,6453.0,25.0,2.0,5514.0,[1655],#PV2G9U2L,16000109.0,#Y0GQUVRG,6404.0,-25.0,1.0,4065.0,#P9VLJRRR,16000158.0,,,26000024,13,28000011,13,26000044,13,26000008,13,28000001,13,26000014,13,26000000,13,26000021,13,"[26000000, 26000008, 26000014, 26000021, 26000024, 26000044, 28000001, 28000011]",104,6,0,2,4,2,1,1,3.875,26000029,13,26000006,13,26000037,13,26000080,13,26000046,13,28000001,13,28000000,13,26000012,13,"[26000006, 26000012, 26000029, 26000037, 26000046, 26000080, 28000000, 28000001]",104,6,0,2,2,1,2,3,4.125
1817,2020-12-31 21:49:59+00:00,54000050.0,72000006.0,6135.0,#2V09C0YG,6151.0,27.0,1.0,5008.0,"[1626, 532]",#2L2PCY9P,16000143.0,#9VVG0G80U,6119.0,-27.0,0.0,5008.0,#2Y8GQVP8,16000046.0,[1702],,26000001,13,26000010,13,27000006,13,28000000,13,26000030,13,26000000,13,27000008,13,28000011,13,"[26000000, 26000001, 26000010, 26000030, 27000006, 27000008, 28000000, 28000011]",104,4,2,2,5,1,1,1,3.0,27000010,13,26000006,13,26000037,13,28000005,13,26000011,13,26000050,13,26000035,13,26000063,13,"[26000006, 26000011, 26000035, 26000037, 26000050, 26000063, 27000010, 28000005]",104,6,1,1,0,2,3,3,4.125
1818,2020-12-31 21:49:59+00:00,54000050.0,72000006.0,4998.5,#888JY9PY0,4997.0,30.0,1.0,5832.0,"[3668, 2099]",#8GGCQQ82,16000097.0,#PRJG8LJP,5000.0,-30.0,0.0,5743.0,#20L22G,16000044.0,[3668],,26000054,13,26000000,13,28000010,12,27000002,13,26000019,13,26000044,13,28000015,13,28000009,13,"[26000000, 26000019, 26000044, 26000054, 27000002, 28000009, 28000010, 28000015]",103,4,1,3,3,0,4,1,3.625,28000008,13,26000064,12,28000011,13,26000007,13,26000039,13,26000018,13,28000000,13,26000003,13,"[26000003, 26000007, 26000018, 26000039, 26000064, 28000000, 28000008, 28000011]",103,5,0,3,2,4,1,1,3.5
1819,2020-12-31 21:49:59+00:00,54000050.0,72000006.0,5906.0,#89LJGVRCV,5905.0,30.0,3.0,2726.0,[3570],#Y9JPUYGG,16000029.0,#8RQ0RYURQ,5907.0,-30.0,1.0,,#YRCQCVL9,16000134.0,,,26000049,13,26000037,12,26000046,12,26000006,13,26000055,13,28000001,13,26000035,12,28000008,13,"[26000006, 26000035, 26000037, 26000046, 26000049, 26000055, 28000001, 28000008]",101,6,0,2,3,0,1,4,3.75,26000049,13,26000012,13,26000006,13,26000007,13,26000055,13,28000002,13,28000001,13,28000006,13,"[26000006, 26000007, 26000012, 26000049, 26000055, 28000001, 28000002, 28000006]",104,5,0,3,2,0,5,1,3.982142857142857
1820,2020-12-31 21:49:59+00:00,54000050.0,72000006.0,4917.5,#8P29YYRQ8,4915.0,30.0,1.0,5832.0,"[3668, 1844]",#Y2Y9VC28,16000024.0,#9G0UQL8R,4920.0,-30.0,0.0,5832.0,#8Y2PRGL,16000029.0,[3668],,28000001,13,28000007,12,26000012,13,26000024,13,26000005,13,26000064,13,26000011,13,26000008,13,"[26000005, 26000008, 26000011, 26000012, 26000024, 26000064, 28000001, 28000007]",103,6,0,2,5,1,2,0,4.125,26000041,13,26000005,13,26000017,13,28000005,13,26000021,13,27000006,13,26000004,13,28000011,13,"[26000004, 26000005, 26000017, 26000021, 26000041, 27000006, 28000005, 28000011]",104,5,1,2,3,2,2,1,4.0
1821,2020-12-31 21:49:59+00:00,54000050.0,72000006.0,5350.0,#L89R92JJ,5348.0,30.0,2.0,4092.0,[3371],#Y2282ULY,16000169.0,#2YQQVP08L,5352.0,-30.0,1.0,1394.0,#82829Y2V,16000079.0,,,28000015,13,26000015,13,28000001,13,26000063,13,26000009,13,26000054,13,28000012,13,26000027,13,"[26000009, 26000015, 26000027, 26000054, 26000063, 28000001, 28000012, 28000015]",104,5,0,3,1,0,7,0,4.25,26000015,13,26000048,13,26000018,13,26000039,13,28000007,13,26000013,13,28000001,13,26000009,13,"[26000009, 26000013, 26000015, 26000018, 26000039, 26000048, 28000001, 28000007]",104,6,0,2,2,2,3,1,4.375
1822,2020-12-31 21:50:00+00:00,54000050.0,72000006.0,5328.5,#89GRUYGYR,5326.0,30.0,1.0,5832.0,"[3073, 339]",#82PLRYR,16000029.0,#890V9VCL8,5331.0,-30.0,0.0,5832.0,#8QUJYJ02,16000074.0,[1888],,26000000,13,26000040,13,26000056,13,26000026,13,26000012,12,28000004,13,28000011,13,27000004,13,"[26000000, 26000012, 26000026, 26000040, 26000056, 27000004, 28000004, 28000011]",103,5,1,2,1,2,3,2,3.0,28000011,13,26000021,13,28000000,13,26000030,13,26000018,13,26000038,13,26000049,13,26000064,13,"[26000018, 26000021, 26000030, 26000038, 26000049, 26000064, 28000000, 28000011]",104,6,0,2,3,4,0,1,2.75
1823,2020-12-31 21:50:00+00:00,54000050.0,72000006.0,4986.5,#8JU0JV2LV,4988.0,29.0,1.0,5832.0,"[1799, 3668]",#YLQ99VV8,16000028.0,#2YPQQ2LVV,4985.0,-29.0,0.0,5582.0,#892PJQCQ,16000058.0,[1865],,26000006,13,28000006,13,26000042,13,28000000,13,28000003,13,26000004,13,28000011,13,26000011,13,"[26000004, 26000006, 26000011, 26000042, 28000000, 28000003, 28000006, 28000011]",104,4,0,4,0,3,3,2,4.696428571428571,28000005,13,28000001,13,26000017,13,26000021,13,26000025,13,26000011,13,26000023,13,26000018,13,"[26000011, 26000017, 26000018, 26000021, 26000023, 26000025, 28000001, 28000005]",104,6,0,2,1,4,2,1,3.75
